i,id,rot,t,x,z
21956,0xb2,-0.8891030550003052,0.0,-949.7080688476562,2057.5693359375
21960,0xb2,-0.8629153966903687,0.0,-942.1281127929688,2057.79150390625
21965,0xb2,-0.8629153966903687,0.0,-934.2444458007812,2058.020751953125
21970,0xb2,-0.8294164538383484,0.0,-925.8651123046875,2058.228271484375
21974,0xb2,-0.8294164538383484,0.0,-917.401611328125,2058.435546875
21978,0xb2,-0.786800742149353,0.0,-908.1436157226562,2058.625732421875
21982,0xb2,-0.786800742149353,0.0,-898.7001953125,2058.81787109375
21986,0xb2,-0.729803740978241,0.0,-888.240234375,2058.988037109375
21990,0xb2,-0.729803740978241,0.0,-877.5751953125,2059.160888671875
21997,0xb2,-0.2994961440563202,0.0,-863.2640991210938,2059.18798828125
21999,0xb2,-0.2994960844516754,0.0,-848.9525146484375,2059.26318359375
22003,0xb2,-0.2994961738586426,0.0,-834.068359375,2059.34130859375
22007,0xb2,-0.299496591091156,0.0,-819.4707641601562,2059.4169921875
22011,0xb2,-0.29949721693992615,0.0,-804.8731079101562,2059.49462890625
22205,0xb2,0.5557450652122498,0.0,-817.34326171875,2059.354736328125
22208,0xb2,0.5557446479797363,0.0,-829.8139038085938,2059.21484375
22211,0xb2,0.5557447075843811,0.0,-842.4088745117188,2059.074462890625
22213,0xb2,0.5557444095611572,0.0,-854.8790283203125,2058.9345703125
22216,0xb2,0.555744469165802,0.0,-867.3491821289062,2058.79638671875
22219,0xb2,0.5557445883750916,0.0,-880.0689086914062,2058.653564453125
22222,0xb2,0.5557443499565125,0.0,-892.5390625,2058.517333984375
22227,0xb2,0.5557440519332886,0.0,-905.2587890625,2058.41357421875
22232,0xb2,0.5557438135147095,0.0,-917.7294311523438,2058.31201171875
22236,0xb2,0.5557432174682617,0.0,-930.1995239257812,2058.210205078125
22241,0xb2,0.555743396282196,0.0,-942.79443359375,2058.107421875
22243,0xb2,0.5557428598403931,0.0,-955.2650146484375,2058.007568359375
22246,0xb2,0.5557423233985901,0.0,-967.9847412109375,2057.904052734375
22252,0xb2,0.5557440519332886,0.0,-980.7044677734375,2057.80029296875
22380,0xb2,0.889983594417572,0.0,-973.9329833984375,2057.4951171875
22384,0xb2,0.889983594417572,0.0,-967.0932006835938,2057.18896484375
22389,0xb2,0.889983594417572,0.0,-960.1162719726562,2056.875244140625
22392,0xb2,0.889983594417572,0.0,-953.2764892578125,2056.63427734375
22397,0xb2,0.8899834752082825,0.0,-946.3683471679688,2056.408447265625
22400,0xb2,0.889983594417572,0.0,-939.3914184570312,2056.18115234375
22404,0xb2,0.8899831771850586,0.0,-932.5516357421875,2056.055908203125
22408,0xb2,0.889983594417572,0.0,-925.7118530273438,2056.281982421875
22412,0xb2,0.8899834752082825,0.0,-918.87158203125,2057.08154296875
22417,0xb2,0.8899838328361511,0.0,-911.8951416015625,2057.896484375
22420,0xb2,0.8899838328361511,0.0,-904.918212890625,2058.71337890625
22423,0xb2,0.8899834752082825,0.0,-898.0784301757812,2059.51318359375
22426,0xb2,0.8899836540222168,0.0,-891.1019897460938,2060.328125
22433,0xb2,0.8899836540222168,0.0,-884.26171875,2061.129638671875
22596,0xb2,-0.5040034651756287,0.0,-870.9179077148438,2060.35595703125
22602,0xb2,-0.5040034651756287,0.0,-857.702880859375,2059.590576171875
22608,0xb2,-0.5970425009727478,0.0,-845.6701049804688,2058.759033203125
22614,0xb2,-0.5970425009727478,0.0,-833.3960571289062,2057.912841796875
22620,0xb2,-0.6928041577339172,0.0,-822.5791625976562,2057.004638671875
22625,0xb2,-0.6928041577339172,0.0,-811.7622680664062,2056.096435546875
22630,0xb2,-0.7894105315208435,0.0,-802.4622192382812,2056.055908203125
22639,0xb2,-0.7894105315208435,0.0,-793.0701904296875,2056.055908203125
22644,0xb2,-0.8842974901199341,0.0,-786.1363525390625,2056.055908203125
22648,0xb2,-0.8842974901199341,0.0,-778.9921875,2056.139404296875
22651,0xb2,-0.9996934533119202,0.0,-779.363525390625,2056.388671875
22654,0xb2,-0.9996934533119202,0.0,-779.7312622070312,2056.638427734375
22660,0xb2,-0.9996934533119202,0.0,-780.1026000976562,2056.8876953125
22663,0xb2,-0.935300886631012,0.0,-785.5167846679688,2057.126953125
22724,0xb2,-0.9964577555656433,0.0,-786.7782592773438,2057.377197265625
22727,0xb2,-0.9964577555656433,0.0,-788.0648193359375,2057.632080078125
22730,0xb2,-0.2728104889392853,0.0,-802.639892578125,2057.70166015625
22732,0xb2,-0.2728104889392853,0.0,-817.5039672851562,2057.771728515625
22735,0xb2,0.18153008818626404,0.0,-832.254638671875,2057.727294921875
22738,0xb2,0.18153032660484314,0.0,-847.0057983398438,2057.68115234375
22740,0xb2,0.18153059482574463,0.0,-862.3466186523438,2057.6328125
22747,0xb2,0.1815304160118103,0.0,-877.3921508789062,2057.58740234375
22750,0xb2,0.18153016269207,0.0,-892.4381713867188,2057.5400390625
22752,0xb2,0.18152965605258942,0.0,-907.1888427734375,2057.495849609375
22754,0xb2,0.18153008818626404,0.0,-921.9395141601562,2057.449462890625
22759,0xb2,0.1815306395292282,0.0,-936.9855346679688,2057.41162109375
22762,0xb2,0.18153004348278046,0.0,-951.7362060546875,2057.435791015625
22765,0xb2,0.1815306693315506,0.0,-966.63427734375,2057.461669921875
22782,0xb2,0.18152983486652374,0.0,-981.6802978515625,2057.485595703125
22786,0xb2,0.18152832984924316,0.0,-996.725830078125,2056.491455078125
22787,0xb2,-0.3935624957084656,0.0,-982.9367065429688,2057.55615234375
22788,0xb2,-0.3935624659061432,0.0,-969.1470947265625,2057.600830078125
22789,0xb2,-0.3935624659061432,0.0,-955.0819702148438,2057.64697265625
22797,0xb2,-0.3935624361038208,0.0,-941.2923583984375,2057.691650390625
22798,0xb2,-0.3935626447200775,0.0,-927.5027465820312,2057.736572265625
22799,0xb2,-0.3935626447200775,0.0,-913.85107421875,2057.811767578125
22800,0xb2,-0.3935627043247223,0.0,-899.64794921875,2057.9130859375
22807,0xb2,-0.39356258511543274,0.0,-885.7208251953125,2058.0126953125
22808,0xb2,-0.3935624063014984,0.0,-871.793212890625,2058.1123046875
22809,0xb2,-0.393561989068985,0.0,-857.7280883789062,2058.214599609375
22810,0xb2,-0.3935619592666626,0.0,-843.9384765625,2058.313232421875
22814,0xb2,-0.3935619592666626,0.0,-829.8733520507812,2058.413818359375
22824,0xb2,-0.3935621380805969,0.0,-816.083740234375,2058.51220703125
22826,0xb2,-0.39356210827827454,0.0,-802.4325561523438,2058.60986328125
22831,0xb2,-0.39356252551078796,0.0,-788.6429443359375,2058.70849609375
22832,0xb2,-0.39356252551078796,0.0,-774.3018798828125,2058.810791015625
22834,0xb2,-0.393563449382782,0.0,-760.5122680664062,2058.909423828125
22841,0xb2,-0.3935638964176178,0.0,-746.7230834960938,2059.008056640625
23198,0xb2,-0.7765434384346008,0.0,-756.1740112304688,2059.203857421875
23201,0xb2,-0.776543140411377,0.0,-765.8138427734375,2059.40185546875
23204,0xb2,-0.776543140411377,0.0,-775.1702880859375,2059.59375
23207,0xb2,-0.776543140411377,0.0,-784.6212158203125,2059.78955078125
23211,0xb2,-0.7765429019927979,0.0,-794.2610473632812,2059.9873046875
23214,0xb2,-0.7765430212020874,0.0,-803.806396484375,2060.185302734375
23217,0xb2,-0.7765427231788635,0.0,-813.2577514648438,2060.379150390625
23222,0xb2,-0.7765424251556396,0.0,-822.8975219726562,2060.639404296875
23225,0xb2,-0.7765430808067322,0.0,-832.44287109375,2060.927978515625
23228,0xb2,-0.7765422463417053,0.0,-842.1776123046875,2061.22412109375
23363,0xb2,0.04485558345913887,0.0,-857.1624145507812,2061.29150390625
23366,0xb2,0.04485548287630081,0.0,-872.147216796875,2061.35888671875
23369,0xb2,0.044855352491140366,0.0,-887.4319458007812,2061.427001953125
23373,0xb2,0.04485540837049484,0.0,-902.7166748046875,2061.496826171875
23379,0xb2,0.044855501502752304,0.0,-918.0014038085938,2061.56494140625
23384,0xb2,0.044855598360300064,0.0,-932.9862060546875,2061.63232421875
23388,0xb2,0.044855374842882156,0.0,-948.5703735351562,2061.702880859375
23392,0xb2,0.0448560006916523,0.0,-964.0050659179688,2061.772216796875
23397,0xb2,0.04485675320029259,0.0,-979.1398315429688,2061.8388671875
23401,0xb2,0.04485728591680527,0.0,-994.424072265625,2061.755126953125
23737,0xb2,0.9718763828277588,0.0,-53.02366638183594,2056.94287109375
23739,0xb2,0.9718764424324036,0.0,-42.42657470703125,2056.766357421875
23742,0xb2,0.9718764424324036,0.0,-31.405601501464844,2056.58154296875
23752,0xb2,0.9718764424324036,0.0,-20.808502197265625,2056.4033203125
23756,0xb2,0.9718764424324036,0.0,-10.211400032043457,2056.22705078125
23758,0xb2,0.9718765616416931,0.0,9.536746574667632e-07,2056.055908203125
23762,0xb2,0.2902291417121887,0.0,43.49370193481445,2056.055908203125
23764,0xb2,0.4171444773674011,0.0,84.39153289794922,2056.055908203125
23774,0xb2,0.41714441776275635,0.0,126.10729217529297,2056.055908203125
23776,0xb2,0.4171445667743683,0.0,167.4141082763672,2056.055908203125
23780,0xb2,0.4848097264766693,0.0,167.4141082763672,2056.055908203125
34253,0xb2,-0.9992219805717468,0.0,-9096.453125,3254.54443359375
34258,0xb2,-0.9992219805717468,0.0,-9097.0625,3253.943603515625
34265,0xb2,-0.9992219805717468,0.0,-9097.66015625,3253.3544921875
34272,0xb2,-0.9992219805717468,0.0,-9098.5537109375,3252.85986328125
34277,0xb2,-0.9992218613624573,0.0,-9099.1513671875,3252.564453125
34283,0xb2,-0.9992218613624573,0.0,-9099.7509765625,3252.267822265625
34289,0xb2,-0.9992218613624573,0.0,-9100.3583984375,3251.971435546875
34297,0xb2,-0.9992218613624573,0.0,-9100.9560546875,3251.676025390625
34303,0xb2,-0.9992218613624573,0.0,-9101.5537109375,3251.38232421875
34308,0xb2,-0.9992218613624573,0.0,-9102.1416015625,3251.08984375
34313,0xb2,-0.9992218613624573,0.0,-9102.7392578125,3250.79638671875
34318,0xb2,-0.9992218613624573,0.0,-9103.3349609375,3250.505615234375
34322,0xb2,-0.9992218613624573,0.0,-9103.9345703125,3250.207275390625
34326,0xb2,-0.9992222189903259,0.0,-9104.5419921875,3249.91064453125
34330,0xb2,-0.9992218017578125,0.0,-9105.1298828125,3249.6181640625
34334,0xb2,-0.9992222189903259,0.0,-9105.7255859375,3249.32763671875
34339,0xb2,-0.9992221593856812,0.0,-9106.3134765625,3249.036865234375
34343,0xb2,-0.9992220997810364,0.0,-9106.9208984375,3248.738525390625
34346,0xb2,-0.9992221593856812,0.0,-9107.5185546875,3248.445068359375
34349,0xb2,-0.9992220401763916,0.0,-9108.1064453125,3248.15234375
34352,0xb2,-0.9992223978042603,0.0,-9108.7041015625,3247.85888671875
34355,0xb2,-0.9992223978042603,0.0,-9109.3017578125,3247.782470703125
34358,0xb2,-0.9992222785949707,0.0,-9109.8994140625,3248.407470703125
34361,0xb2,-0.9992226958274841,0.0,-9110.5068359375,3249.0380859375
34364,0xb2,-0.9992225766181946,0.0,-9111.1044921875,3249.6630859375
34367,0xb2,-0.9992228746414185,0.0,-9111.693359375,3250.282470703125
34370,0xb2,-0.9992225766181946,0.0,-9112.3046875,3250.92626953125
34373,0xb2,-0.9992229342460632,0.0,-9112.912109375,3251.556640625
34376,0xb2,-0.9992227554321289,0.0,-9113.51171875,3252.189208984375
34381,0xb2,-0.9992236495018005,0.0,-9114.1201171875,3252.81982421875
34385,0xb2,-0.9992227554321289,0.0,-9114.708984375,3253.439208984375
3022,0xb3,-0.6215767860412598,0.0,-1201.2762451171875,11.62988567352295
3024,0xb3,-0.6215776801109314,0.0,-1213.2615966796875,11.62988567352295
3030,0xb3,-0.6215770244598389,0.0,-1225.2469482421875,11.62988567352295
3032,0xb3,-0.6215777397155762,0.0,-1237.114501953125,11.62988567352295
3035,0xb3,-0.6215776205062866,0.0,-1248.8642578125,11.62988567352295
3038,0xb3,-0.6215767860412598,0.0,-1260.849609375,11.62988567352295
3040,0xb3,-0.6215781569480896,0.0,-1272.8350830078125,11.62988567352295
3041,0xb3,-0.6215765476226807,0.0,-1284.70263671875,11.62988567352295
3042,0xb3,-0.6215753555297852,0.0,-1296.5711669921875,11.62988567352295
3044,0xb3,-0.6215771436691284,0.0,-1308.3209228515625,11.62988567352295
3045,0xb3,-0.6215744614601135,0.0,-1320.071533203125,11.62988567352295
16821,0xb3,-0.9894204139709473,0.0,2764.359130859375,2050.34521484375
16829,0xb3,-0.9894205331802368,0.0,2766.60009765625,2050.297607421875
16836,0xb3,-0.9894205331802368,0.0,2768.775634765625,2050.250732421875
16843,0xb3,-0.9894205927848816,0.0,2771.039794921875,2050.354736328125
16852,0xb3,-0.9894202947616577,0.0,2773.215087890625,2050.632568359375
16859,0xb3,-0.9894205331802368,0.0,2775.434814453125,2050.914306640625
16869,0xb3,-0.9894204139709473,0.0,2777.63330078125,2051.195068359375
16874,0xb3,-0.9894207119941711,0.0,2779.830078125,2051.473876953125
16882,0xb3,-0.9894204139709473,0.0,2782.0498046875,2051.757568359375
16887,0xb3,-0.9894207715988159,0.0,2784.248291015625,2052.036376953125
16896,0xb3,-0.9894211292266846,0.0,2786.46826171875,2052.320068359375
17159,0xb3,-0.6554376482963562,0.0,2798.024169921875,2052.3974609375
17166,0xb3,-0.6554372310638428,0.0,2809.46484375,2052.4755859375
17170,0xb3,-0.6554379463195801,0.0,2821.134033203125,2052.55615234375
17173,0xb3,-0.6554386019706726,0.0,2832.463623046875,2052.633056640625
17175,0xb3,-0.6554383039474487,0.0,2844.017578125,2052.71240234375
17241,0xb3,-0.6554379463195801,0.0,2855.34716796875,2052.78955078125
17245,0xb3,-0.655437707901001,0.0,2867.016357421875,2052.869873046875
17249,0xb3,-0.6554386019706726,0.0,2878.5703125,2052.947265625
17253,0xb3,-0.6554386019706726,0.0,2890.012939453125,2053.025390625
17257,0xb3,-0.6554397940635681,0.0,2901.342529296875,2053.104248046875
17261,0xb3,-0.6554394960403442,0.0,2912.896728515625,2053.181640625
17265,0xb3,-0.6554386019706726,0.0,2924.56591796875,2053.26220703125
17269,0xb3,-0.655439555644989,0.0,2936.0068359375,2053.34033203125
17273,0xb3,-0.655440092086792,0.0,2947.22314453125,2053.416259765625
17277,0xb3,-0.6554384827613831,0.0,2958.665771484375,2053.494384765625
17281,0xb3,-0.6554423570632935,0.0,2970.219970703125,2053.8916015625
17285,0xb3,-0.6554401516914368,0.0,2981.776123046875,2054.562744140625
18102,0xb3,0.439156174659729,0.0,2968.029541015625,2053.870361328125
18106,0xb3,0.43915560841560364,0.0,2954.689208984375,2053.675048828125
18160,0xb3,0.43915534019470215,0.0,2941.077392578125,2053.686767578125
18172,0xb3,0.4391549527645111,0.0,2927.602294921875,2053.698974609375
18181,0xb3,0.4391544759273529,0.0,2913.855712890625,2053.710693359375
18190,0xb3,0.4391534924507141,0.0,2900.380615234375,2053.720703125
18199,0xb3,0.4391527473926544,0.0,2886.768798828125,2053.732666015625
18208,0xb3,0.4391518235206604,0.0,2873.158935546875,2053.74462890625
18217,0xb3,0.4391506314277649,0.0,2859.277587890625,2053.75634765625
18226,0xb3,0.43915143609046936,0.0,2845.532958984375,2053.76806640625
18236,0xb3,0.43914949893951416,0.0,2831.78662109375,2053.780029296875
18248,0xb3,0.43915194272994995,0.0,2818.3095703125,2053.7900390625
18257,0xb3,0.43915021419525146,0.0,2804.834716796875,2053.802001953125
18266,0xb3,0.43914932012557983,0.0,2791.08837890625,2053.81396484375
18275,0xb3,0.43915310502052307,0.0,2777.341796875,2053.82568359375
18284,0xb3,0.439148873090744,0.0,2763.866943359375,2053.837646484375
18292,0xb3,0.4391453266143799,0.0,2749.98583984375,2053.849365234375
18630,0xb3,0.7319533228874207,0.0,2760.41064453125,2053.51025390625
18635,0xb3,0.7319537401199341,0.0,2770.52880859375,2053.180908203125
18642,0xb3,0.731953501701355,0.0,2780.95361328125,2052.841796875
18645,0xb3,0.7319539189338684,0.0,2791.1728515625,2052.509765625
18649,0xb3,0.7319531440734863,0.0,2801.70068359375,2052.168212890625
18651,0xb3,0.7319531440734863,0.0,2811.81884765625,2051.840576171875
18654,0xb3,0.7319529056549072,0.0,2822.24365234375,2051.50146484375
18657,0xb3,0.7319536209106445,0.0,2832.66845703125,2051.162353515625
18662,0xb3,0.7319546341896057,0.0,2842.990478515625,2050.827880859375
18664,0xb3,0.7319536209106445,0.0,2853.3125,2050.491455078125
18668,0xb3,0.7319549918174744,0.0,2863.7373046875,2050.15234375
18670,0xb3,0.7319566607475281,0.0,2873.95849609375,2049.8203125
18679,0xb3,0.7319568395614624,0.0,2884.484375,2049.478759765625
18681,0xb3,0.7319556474685669,0.0,2894.9091796875,2049.1396484375
18683,0xb3,0.7319566011428833,0.0,2905.43701171875,2048.798095703125
18692,0xb3,0.731953501701355,0.0,2915.65625,2048.466064453125
19002,0xb3,0.8299919962882996,0.0,2906.955322265625,2048.298583984375
19008,0xb3,0.8299924731254578,0.0,2898.671875,2048.136962890625
19016,0xb3,0.8299921154975891,0.0,2890.2216796875,2047.9732666015625
19022,0xb3,0.8299919962882996,0.0,2881.689208984375,2047.824462890625
19028,0xb3,0.8299916386604309,0.0,2873.321533203125,2048.00439453125
19033,0xb3,0.8299915790557861,0.0,2865.0380859375,2048.159912109375
19038,0xb3,0.829991340637207,0.0,2856.67236328125,2048.26025390625
19045,0xb3,0.829991340637207,0.0,2848.137939453125,2048.501953125
19050,0xb3,0.8299911618232727,0.0,2835.58837890625,2049.02490234375
19055,0xb3,0.829991340637207,0.0,2827.220703125,2049.37255859375
19060,0xb3,0.8299917578697205,0.0,2818.688232421875,2049.7265625
19066,0xb3,0.8299908638000488,0.0,2810.40478515625,2050.071533203125
19071,0xb3,0.8299906849861145,0.0,2801.870361328125,2050.42578125
19077,0xb3,0.829990029335022,0.0,2793.504638671875,2050.775146484375
19083,0xb3,0.8299895524978638,0.0,2785.136962890625,2051.12255859375
19089,0xb3,0.8299891352653503,0.0,2776.6025390625,2051.476806640625
19095,0xb3,0.8299886584281921,0.0,2768.152587890625,2051.82861328125
19204,0xb3,-0.981616199016571,0.0,2765.319091796875,2051.677490234375
19208,0xb3,-0.981616199016571,0.0,2762.427490234375,2051.521484375
19213,0xb3,-0.981616199016571,0.0,2759.535888671875,2051.36767578125
19217,0xb3,-0.981616199016571,0.0,2756.6142578125,2051.21142578125
19222,0xb3,-0.9816159009933472,0.0,2753.694580078125,2051.05517578125
19226,0xb3,-0.9816155433654785,0.0,2750.77490234375,2050.89892578125
19231,0xb3,-0.9816156625747681,0.0,2747.79736328125,2050.73974609375
19237,0xb3,-0.9816157221794128,0.0,2744.8759765625,2050.58349609375
19241,0xb3,-0.9816155433654785,0.0,2741.956298828125,2050.599365234375
19244,0xb3,-0.9816153049468994,0.0,2739.064697265625,2050.739990234375
19246,0xb3,-0.9816154837608337,0.0,2736.145263671875,2050.881103515625
19248,0xb3,-0.9816157221794128,0.0,2733.309814453125,2051.01220703125
19251,0xb3,-0.9816156029701233,0.0,2730.39013671875,2051.074462890625
19253,0xb3,-0.9816151857376099,0.0,2727.526611328125,2051.135986328125
19256,0xb3,-0.9816152453422546,0.0,2724.693115234375,2051.1962890625
19826,0xb3,0.947536051273346,0.0,2719.802490234375,2051.30224609375
19830,0xb3,0.947536051273346,0.0,2714.911865234375,2051.407958984375
19834,0xb3,0.9475364089012146,0.0,2710.11669921875,2051.494140625
19838,0xb3,0.9475357532501221,0.0,2705.321533203125,2051.5126953125
19841,0xb3,0.9475355744361877,0.0,2700.430908203125,2051.53271484375
19844,0xb3,0.9475356936454773,0.0,2695.588134765625,2051.551025390625
19847,0xb3,0.9475359320640564,0.0,2690.79296875,2051.630126953125
19851,0xb3,0.9475352168083191,0.0,2685.90234375,2051.9365234375
19855,0xb3,0.947534441947937,0.0,2681.0595703125,2052.241943359375
20512,0xb3,-0.19415603578090668,0.0,2666.346435546875,2052.49755859375
20516,0xb3,-0.1941559612751007,0.0,2651.63134765625,2052.753173828125
20520,0xb3,-0.1941559612751007,0.0,2636.474853515625,2053.016845703125
20524,0xb3,-0.1941557675600052,0.0,2621.759765625,2053.2724609375
20528,0xb3,-0.19415579736232758,0.0,2606.7509765625,2053.53466796875
20532,0xb3,-0.19415520131587982,0.0,2592.18359375,2053.788818359375
20536,0xb3,-0.19415463507175446,0.0,2577.32275390625,2054.0458984375
20540,0xb3,-0.1941550225019455,0.0,2562.0185546875,2054.312744140625
20545,0xb3,-0.19415514171123505,0.0,2547.15771484375,2054.571533203125
20549,0xb3,-0.19415545463562012,0.0,2532.14892578125,2054.833740234375
20553,0xb3,-0.19415618479251862,0.0,2517.433837890625,2055.099365234375
20556,0xb3,-0.19415616989135742,0.0,2502.71875,2055.412353515625
20561,0xb3,-0.19415618479251862,0.0,2487.7099609375,2055.73291015625
20564,0xb3,-0.19415487349033356,0.0,2472.701171875,2056.05322265625
20567,0xb3,-0.19415615499019623,0.0,2457.6923828125,2056.055908203125
20569,0xb3,-0.19415423274040222,0.0,2442.537841796875,2056.055908203125
20572,0xb3,-0.1941528469324112,0.0,2427.82275390625,2056.055908203125
20576,0xb3,-0.19415143132209778,0.0,2413.107666015625,2056.055908203125
20579,0xb3,-0.19414785504341125,0.0,2397.951171875,2056.055908203125
20583,0xb3,-0.5953887701034546,0.0,2410.24462890625,2056.055908203125
20587,0xb3,-0.5953887701034546,0.0,2422.5361328125,2056.055908203125
20590,0xb3,-0.5953884124755859,0.0,2434.709716796875,2056.055908203125
20593,0xb3,-0.595389187335968,0.0,2452.906494140625,2056.055908203125
3402,0xb0,0.5784845352172852,0.0,79.41989135742188,11.62988567352295
3406,0xb0,0.5784838199615479,0.0,66.9397964477539,11.62988567352295
3411,0xb0,0.578484833240509,0.0,54.70441818237305,11.62988567352295
3416,0xb0,0.5784851908683777,0.0,42.59135437011719,11.62988567352295
3421,0xb0,0.5784857273101807,0.0,29.988916397094727,11.62988567352295
3425,0xb0,0.578486442565918,0.0,17.7535457611084,11.62988567352295
3428,0xb0,0.5784870386123657,0.0,5.395812511444092,11.62988567352295
3432,0xb0,0.5784863233566284,0.0,-6.839569568634033,11.62988567352295
3436,0xb0,0.5784868001937866,0.0,-19.0749454498291,11.62988567352295
3440,0xb0,0.5784874558448792,0.0,-31.31032371520996,11.62988567352295
3444,0xb0,0.5784890055656433,0.0,-43.790382385253906,11.62988567352295
3576,0xb0,-0.3864126205444336,0.0,-57.62526321411133,11.62988567352295
3584,0xb0,-0.3864118456840515,0.0,-71.46015167236328,11.62988567352295
3591,0xb0,-0.38641074299812317,0.0,-85.43343353271484,11.62988567352295
3598,0xb0,-0.38641148805618286,0.0,-99.2683334350586,11.62988567352295
3604,0xb0,-0.3864102065563202,0.0,-113.10322570800781,11.62988567352295
3612,0xb0,-0.3864084482192993,0.0,-127.07649230957031,11.62988567352295
3618,0xb0,-0.386409193277359,0.0,-140.91140747070312,11.62988567352295
3624,0xb0,-0.3864113688468933,0.0,-154.74630737304688,11.62988567352295
3630,0xb0,-0.38640913367271423,0.0,-169.13461303710938,11.62988567352295
3636,0xb0,-0.38641101121902466,0.0,-183.24615478515625,11.62988567352295
3642,0xb0,-0.386410653591156,0.0,-197.0810546875,11.62988567352295
3647,0xb0,-0.3864046335220337,0.0,-211.46945190429688,11.62988567352295
4544,0xb0,-0.5496723651885986,0.0,-224.25076293945312,11.62988567352295
4549,0xb0,-0.5496720671653748,0.0,-236.7814483642578,11.62988567352295
4554,0xb0,-0.5496717095375061,0.0,-249.18682861328125,11.62988567352295
4559,0xb0,-0.5496720671653748,0.0,-261.8429870605469,11.62988567352295
4568,0xb0,-0.5496715903282166,0.0,-274.3735656738281,11.62988567352295
4575,0xb0,-0.549670934677124,0.0,-287.15496826171875,11.62988567352295
4582,0xb0,-0.5496701002120972,0.0,-299.9363708496094,11.62988567352295
4590,0xb0,-0.5496687293052673,0.0,-312.4669189453125,11.62988567352295
4598,0xb0,-0.5496676564216614,0.0,-324.9976806640625,11.62988567352295
4608,0xb0,-0.549666702747345,0.0,-337.5284423828125,11.62988567352295
4619,0xb0,-0.5496653914451599,0.0,-350.0592041015625,11.62988567352295
4630,0xb0,-0.5496623516082764,0.0,-362.8407897949219,11.62988567352295
4644,0xb0,-0.5496671199798584,0.0,-375.4967346191406,11.62988567352295
5115,0xb0,-0.4711562395095825,0.0,-361.8690185546875,11.62988567352295
5123,0xb0,-0.4711565673351288,0.0,-348.2415466308594,11.62988567352295
5131,0xb0,-0.4711568057537079,0.0,-335.0106201171875,11.62988567352295
5139,0xb0,-0.4711564779281616,0.0,-321.5152587890625,11.62988567352295
5147,0xb0,-0.4711571931838989,0.0,-308.0198974609375,11.62988567352295
5156,0xb0,-0.47115790843963623,0.0,-288.1738586425781,11.62988567352295
5163,0xb0,-0.471157968044281,0.0,-274.6784973144531,11.62988567352295
5170,0xb0,-0.471158891916275,0.0,-261.4477844238281,11.62988567352295
5176,0xb0,-0.4711589515209198,0.0,-247.82012939453125,11.62988567352295
5182,0xb0,-0.4711593985557556,0.0,-234.32485961914062,11.62988567352295
5188,0xb0,-0.4711606502532959,0.0,-221.09414672851562,11.62988567352295
5194,0xb0,-0.4711609184741974,0.0,-207.86343383789062,11.62988567352295
5200,0xb0,-0.4711611270904541,0.0,-194.36814880371094,11.62988567352295
5206,0xb0,-0.4711592197418213,0.0,-180.8727569580078,11.62988567352295
5211,0xb0,-0.47116178274154663,0.0,-167.5098114013672,11.62988567352295
5216,0xb0,-0.4711606800556183,0.0,-154.2790985107422,11.62988567352295
5219,0xb0,-0.4711611866950989,0.0,-141.18060302734375,11.62988567352295
5221,0xb0,-0.471165269613266,0.0,-127.81767272949219,11.62988567352295
5338,0xb0,0.03585071489214897,0.0,-143.1077880859375,11.62988567352295
5344,0xb0,0.03585134074091911,0.0,-158.39794921875,11.62988567352295
5350,0xb0,0.035852041095495224,0.0,-173.6881103515625,11.62988567352295
5357,0xb0,0.0358528308570385,0.0,-188.978271484375,11.62988567352295
5365,0xb0,0.03585370257496834,0.0,-204.1185302734375,11.62988567352295
5374,0xb0,0.03585468605160713,0.0,-219.40869140625,11.62988567352295
5384,0xb0,0.03585584834218025,0.0,-234.3990478515625,11.62988567352295
5391,0xb0,0.03585713356733322,0.0,-249.389404296875,11.62988567352295
5399,0xb0,0.03585580363869667,0.0,-264.6795959472656,11.62988567352295
5408,0xb0,0.03585433214902878,0.0,-279.9697570800781,11.62988567352295
5414,0xb0,0.03585595637559891,0.0,-294.9601135253906,11.62988567352295
5420,0xb0,0.035857826471328735,0.0,-310.2502746582031,11.62988567352295
5424,0xb0,0.03585602715611458,0.0,-325.2406311035156,11.62988567352295
5429,0xb0,0.03585851192474365,0.0,-340.5307922363281,11.62988567352295
5434,0xb0,0.03585617616772652,0.0,-355.5211486816406,11.62988567352295
5441,0xb0,0.03585255146026611,0.0,-370.5115051269531,11.62988567352295
5446,0xb0,0.035856202244758606,0.0,-385.8016662597656,11.62988567352295
5451,0xb0,0.03585003316402435,0.0,-400.7920227050781,11.62988567352295
5457,0xb0,0.035857006907463074,0.0,-415.9322814941406,11.62988567352295
6292,0xb0,0.3624027669429779,0.0,-401.67242431640625,11.62988567352295
6299,0xb0,0.36240214109420776,0.0,-387.412353515625,11.62988567352295
6307,0xb0,0.36240148544311523,0.0,-373.4322204589844,11.62988567352295
6315,0xb0,0.36240154504776,0.0,-359.3118896484375,11.62988567352295
6324,0xb0,0.36240214109420776,0.0,-345.05206298828125,11.62988567352295
6331,0xb0,0.36240139603614807,0.0,-330.9319763183594,11.62988567352295
6338,0xb0,0.36240214109420776,0.0,-316.95159912109375,11.62988567352295
6345,0xb0,0.36240214109420776,0.0,-302.6917419433594,11.62988567352295
