i,rot,t,x,z
11862,-0.1857219785451889,0.0,-7135.9794921875,130.9345245361328
11863,-0.18572279810905457,0.0,-7153.36083984375,131.51614379882812
11864,-0.6710637807846069,0.0,-7148.97998046875,132.51544189453125
11875,0.9826021194458008,0.0,-7153.36083984375,131.7577667236328
11876,0.9826021194458008,0.0,-7165.4072265625,130.19195556640625
11879,0.9826021194458008,0.0,-7177.45361328125,130.19195556640625
11880,0.9826022386550903,0.0,-7177.45361328125,130.19195556640625
11883,-0.9826025366783142,0.0,-7165.4072265625,130.19195556640625
11884,-0.5115192532539368,0.0,-7162.12255859375,130.19195556640625
11886,-0.9826025366783142,0.0,-7153.36083984375,131.75804138183594
11888,-0.9826025366783142,0.0,-7141.310546875,132.5155029296875
11889,-0.9826025366783142,0.0,-7129.26416015625,132.1940155029297
11890,-0.9826022386550903,0.0,-7125.9794921875,131.82484436035156
11895,0.1857219934463501,0.0,-7079.6318359375,130.64979553222656
11898,0.8261299729347229,0.0,-7035.0341796875,130.64979553222656
11921,0.8261294364929199,0.0,-7035.0341796875,130.64979553222656
11981,0.9826033115386963,0.0,-7047.08056640625,130.64979553222656
11986,0.9826033115386963,0.0,-7059.126953125,130.64979553222656
11989,0.9826033115386963,0.0,-7071.17724609375,130.19195556640625
11995,0.1857156604528427,0.0,-7040.8056640625,130.19195556640625
12000,-0.5634847283363342,0.0,-6984.03759765625,130.19195556640625
12003,-0.5634850263595581,0.0,-6930.45556640625,130.6549835205078
12006,-0.8261263370513916,0.0,-6903.8056640625,130.6549835205078
12009,-0.8261264562606812,0.0,-6940.345703125,130.34405517578125
12010,-0.8261261582374573,0.0,-6940.345703125,130.34405517578125
12017,0.5634847283363342,0.0,-6993.927734375,130.34405517578125
12020,0.5634850859642029,0.0,-7047.51513671875,130.19195556640625
12023,0.5634856224060059,0.0,-7081.61279296875,130.19195556640625
12026,-0.8261264562606812,0.0,-7094.90185546875,130.19195556640625
12029,-0.18571561574935913,0.0,-7158.439453125,130.19195556640625
12032,-0.8261263370513916,0.0,-7215.390625,130.530029296875
12035,-0.9826037287712097,0.0,-7221.8134765625,132.41590881347656
12038,-0.8261264562606812,0.0,-7235.5869140625,132.41590881347656
12041,-0.8261264562606812,0.0,-7272.14501953125,132.41590881347656
12043,-0.8261264562606812,0.0,-7308.68994140625,132.41590881347656
12044,-0.8261264562606812,0.0,-7345.23486328125,132.41590881347656
12045,-0.8261264562606812,0.0,-7381.77978515625,132.41590881347656
12046,-0.9826033115386963,0.0,-7405.86669921875,132.41590881347656
12047,-0.9826037287712097,0.0,-7393.82421875,132.41590881347656
12050,-0.9826037287712097,0.0,-7381.78125,132.41590881347656
12051,-0.9826037287712097,0.0,-7369.73486328125,132.41590881347656
12052,-0.9826037287712097,0.0,-7357.6884765625,132.41590881347656
12053,-0.9826037287712097,0.0,-7345.64208984375,132.41590881347656
12054,-0.5634850859642029,0.0,-7318.97265625,130.6497344970703
12055,-0.5634850263595581,0.0,-7265.39404296875,130.6497344970703
12056,-0.5634850263595581,0.0,-7211.81201171875,130.6497344970703
12057,-0.5634850263595581,0.0,-7158.22998046875,130.19195556640625
12058,-0.9826033115386963,0.0,-7111.43896484375,130.19195556640625
12062,-0.9826037287712097,0.0,-7099.3720703125,130.19195556640625
12063,-0.9826037287712097,0.0,-7087.32568359375,130.19195556640625
12064,-0.9826037287712097,0.0,-7075.275390625,130.19195556640625
12065,-0.9826037287712097,0.0,-7063.22900390625,130.19195556640625
12066,-0.9826037287712097,0.0,-7051.1826171875,130.19195556640625
12067,-0.9826037287712097,0.0,-7039.13623046875,130.51617431640625
12071,-0.9826037287712097,0.0,-7027.0859375,130.51617431640625
12072,-0.9826037287712097,0.0,-7015.03955078125,130.51617431640625
12073,-0.9826037287712097,0.0,-7002.9931640625,130.51617431640625
12074,-0.9826037287712097,0.0,-6990.93603515625,130.51617431640625
12078,-0.5634848475456238,0.0,-6968.04296875,130.51617431640625
12079,-0.5634850263595581,0.0,-6914.462890625,132.46376037597656
12081,-0.5634850263595581,0.0,-6860.880859375,132.46376037597656
12082,-0.5634850263595581,0.0,-6807.298828125,132.46376037597656
12083,-0.5634850263595581,0.0,-6753.716796875,132.46376037597656
12084,-0.9826037287712097,0.0,-6729.56591796875,132.46376037597656
12085,-0.9826037287712097,0.0,-6717.515625,132.46376037597656
12086,-0.9826037287712097,0.0,-6705.46923828125,132.46376037597656
12087,-0.5634850263595581,0.0,-6667.47509765625,131.34359741210938
12088,-0.5634850263595581,0.0,-6613.888671875,131.34359741210938
12089,-0.9826037287712097,0.0,-6601.0625,131.34359741210938
12090,-0.9826037287712097,0.0,-6589.01611328125,130.50491333007812
12091,-0.9826037287712097,0.0,-6576.9697265625,130.1400604248047
12092,-0.5634850859642029,0.0,-6550.30419921875,130.1400604248047
12093,-0.5634850263595581,0.0,-6496.72119140625,130.1400604248047
12094,-0.5634850263595581,0.0,-6443.13916015625,130.1400604248047
12096,-0.5634850263595581,0.0,-6389.55712890625,130.1400604248047
12098,-0.5634850263595581,0.0,-6335.97314453125,130.1400604248047
12101,-0.5634850263595581,0.0,-6282.39111328125,130.1400604248047
12104,-0.5634850263595581,0.0,-6228.80908203125,130.1400604248047
12109,-0.5634850263595581,0.0,-6175.22705078125,130.1400604248047
12112,-0.5634850263595581,0.0,-6121.64501953125,130.1400604248047
12115,0.8261264562606812,0.0,-6067.349609375,130.1400604248047
12119,0.8261263966560364,0.0,-6030.8037109375,130.1400604248047
12123,0.8261263966560364,0.0,-5994.25390625,130.1400604248047
12127,0.18571583926677704,0.0,-5955.40380859375,130.1400604248047
12131,0.18571561574935913,0.0,-5891.69775390625,130.1400604248047
12137,0.18571561574935913,0.0,-5827.96875,130.1400604248047
12140,0.18571561574935913,0.0,-5764.24365234375,130.1400604248047
12144,0.18571561574935913,0.0,-5700.5146484375,130.1400604248047
12147,0.18571561574935913,0.0,-5636.7861328125,130.1400604248047
12151,0.18571561574935913,0.0,-5573.05712890625,130.1400604248047
12154,0.18571561574935913,0.0,-5509.328125,130.1400604248047
12159,0.18571561574935913,0.0,-5445.60302734375,130.1400604248047
12162,-0.5634850263595581,0.0,-5390.677734375,130.1400604248047
12165,-0.5634850263595581,0.0,-5337.095703125,130.1400604248047
12168,0.18571561574935913,0.0,-5276.95068359375,130.1400604248047
12171,0.18571561574935913,0.0,-5213.197265625,130.1400604248047
12175,0.18571561574935913,0.0,-5149.47216796875,130.1400604248047
12179,0.18571561574935913,0.0,-5085.7431640625,130.1400604248047
12183,-0.5634848475456238,0.0,-5027.13232421875,130.1400604248047
12186,-0.5634850263595581,0.0,-4973.55029296875,130.1400604248047
12189,0.18571561574935913,0.0,-4917.09033203125,130.1400604248047
12191,0.18571561574935913,0.0,-4853.36181640625,130.1400604248047
12195,0.18571561574935913,0.0,-4789.6328125,130.1400604248047
12197,0.18571561574935913,0.0,-4725.90771484375,130.1400604248047
12198,0.18571561574935913,0.0,-4662.1787109375,130.1400604248047
12201,0.18571561574935913,0.0,-4598.44970703125,130.1400604248047
12203,-0.5634847283363342,0.0,-4537.0732421875,130.1400604248047
12205,-0.5634850263595581,0.0,-4483.48876953125,130.9225616455078
12207,-0.5634850263595581,0.0,-4429.9013671875,130.9225616455078
12211,-0.5634850263595581,0.0,-4376.3193359375,132.2501678466797
12217,0.18571561574935913,0.0,-4319.859375,133.40338134765625
12223,0.18571561574935913,0.0,-4256.130859375,133.40338134765625
12229,0.18571561574935913,0.0,-4192.40576171875,130.8214569091797
12235,0.18571561574935913,0.0,-4128.6767578125,130.8214569091797
12241,0.18571561574935913,0.0,-4064.948974609375,130.8214569091797
12247,0.18571561574935913,0.0,-4001.122314453125,130.8214569091797
12253,0.18571561574935913,0.0,-3941.461669921875,130.8214569091797
12261,-0.5634850263595581,0.0,-3881.005615234375,130.8214569091797
12266,-0.5634850263595581,0.0,-3827.425537109375,130.8214569091797
12272,-0.5634850263595581,0.0,-3773.832275390625,130.8214569091797
12275,-0.5634850263595581,0.0,-3724.990966796875,131.42823791503906
12277,-0.5634854435920715,0.0,-3720.12646484375,132.5554656982422
12279,-0.5634850263595581,0.0,-3671.41748046875,133.0637664794922
12338,-0.9826033115386963,0.0,-3625.387939453125,133.0637664794922
12398,-0.8263370394706726,0.0,-3640.893798828125,133.0637664794922
12522,0.5634850859642029,0.0,-3684.55322265625,133.0637664794922
12528,0.5634850859642029,0.0,-3738.1318359375,130.45729064941406
12535,-0.18571537733078003,0.0,-3799.202392578125,130.45729064941406
12539,-0.18571537733078003,0.0,-3862.93115234375,130.45729064941406
12542,-0.18571537733078003,0.0,-3926.3447265625,130.45729064941406
12545,-0.18571537733078003,0.0,-3990.07470703125,130.45729064941406
12548,-0.18571503460407257,0.0,-4053.802978515625,130.45729064941406
12551,-0.18571503460407257,0.0,-4117.5322265625,130.45729064941406
12554,-0.5634847283363342,0.0,-4135.0048828125,130.45729064941406
12557,-0.5634850263595581,0.0,-4081.494140625,130.20074462890625
12560,-0.5634850263595581,0.0,-4027.9140625,130.20074462890625
12563,0.18571558594703674,0.0,-3972.384521484375,131.1294708251953
12566,0.8261264562606812,0.0,-3920.3671875,130.01263427734375
12569,0.9826033115386963,0.0,-3922.783203125,130.01263427734375
12572,0.8261264562606812,0.0,-3930.991455078125,130.2703094482422
12575,0.8261263966560364,0.0,-3894.550537109375,130.2703094482422
12578,0.8261264562606812,0.0,-3850.24365234375,130.52078247070312
12581,0.8261264562606812,0.0,-3813.59521484375,130.52078247070312
12584,0.8261264562606812,0.0,-3769.288818359375,130.7792510986328
12590,0.8261263966560364,0.0,-3732.639892578125,130.7792510986328
12596,0.18571558594703674,0.0,-3691.337646484375,131.0303955078125
12601,0.8261264562606812,0.0,-3648.937255859375,131.0303955078125
12606,0.18571561574935913,0.0,-3605.16455078125,131.0303955078125
12610,-0.5634850263595581,0.0,-3551.16552734375,131.0303955078125
12615,-0.9826037287712097,0.0,-3538.341552734375,131.0303955078125
12619,-0.8261263370513916,0.0,-3530.039306640625,131.0303955078125
12622,-0.8261264562606812,0.0,-3566.482177734375,133.0985565185547
12625,-0.8261264562606812,0.0,-3603.031494140625,133.0985565185547
12628,-0.8261264562606812,0.0,-3639.576171875,133.0985565185547
12631,-0.7838231921195984,0.0,-3654.791748046875,133.0985565185547
12635,0.9316487908363342,0.0,-3605.968505859375,133.0985565185547
12639,0.7110636830329895,0.0,-3643.564453125,133.0985565185547
12640,0.6308954358100891,0.0,-3678.844482421875,133.0985565185547
12747,-0.18570388853549957,0.0,-3696.225341796875,133.0985565185547
12753,-0.18570415675640106,0.0,-3759.957763671875,130.53396606445312
12759,-0.18570415675640106,0.0,-3823.687255859375,130.53396606445312
12770,-0.18570415675640106,0.0,-3887.416748046875,130.53396606445312
12775,-0.18570415675640106,0.0,-3951.144775390625,130.53396606445312
12781,-0.18570415675640106,0.0,-4014.874755859375,130.53396606445312
12786,-0.18570415675640106,0.0,-4078.6025390625,130.53396606445312
12787,0.4787747859954834,0.0,-4114.96337890625,130.53396606445312
12816,0.8781581521034241,0.0,-4103.68505859375,130.53396606445312
12818,0.5346815586090088,0.0,-4064.312744140625,130.53396606445312
12821,0.2570958137512207,0.0,-4026.1279296875,130.53396606445312
12828,-0.5755148530006409,0.0,-4005.2890625,130.53396606445312
12831,-0.8853880763053894,0.0,-3965.677978515625,130.53396606445312
12832,-0.8953817486763,0.0,-3963.0302734375,130.53396606445312
12843,-0.9877598285675049,0.0,-3952.32763671875,130.53396606445312
12844,-0.6932679414749146,0.0,-3976.57958984375,130.2732696533203
12864,0.7205554246902466,0.0,-3988.84375,130.2732696533203
12866,0.6767049431800842,0.0,-4021.549072265625,130.2732696533203
12869,0.720664381980896,0.0,-4033.8115234375,130.2732696533203
12870,0.7206653952598572,0.0,-4058.33837890625,130.2732696533203
12872,0.7206770777702332,0.0,-4078.777099609375,130.2732696533203
12875,0.7206653952598572,0.0,-4082.86328125,130.2732696533203
12880,0.9913374185562134,0.0,-4114.1259765625,130.52886962890625
12883,0.8906980156898499,0.0,-4100.3125,130.52886962890625
12899,-0.693942129611969,0.0,-4104.5595703125,130.52886962890625
12906,-0.6934944987297058,0.0,-4151.27880859375,130.52886962890625
12911,-0.6933508515357971,0.0,-4198.01123046875,130.52886962890625
12912,-0.6933233141899109,0.0,-4219.251953125,131.27011108398438
12921,-0.6932958960533142,0.0,-4244.74609375,133.55210876464844
12926,-0.6932958960533142,0.0,-4291.4873046875,133.55210876464844
12930,-0.6932828426361084,0.0,-4338.224609375,133.55210876464844
12931,-0.6932827830314636,0.0,-4350.9736328125,133.55210876464844
12938,0.9163296818733215,0.0,-4321.43798828125,133.55210876464844
12942,0.99863201379776,0.0,-4314.6904296875,133.55210876464844
12949,0.9455060958862305,0.0,-4318.51171875,133.55210876464844
12956,0.9403561353683472,0.0,-4340.240234375,133.55210876464844
12957,0.939892053604126,0.0,-4344.26513671875,133.55210876464844
12973,0.7537859082221985,0.0,-4323.20458984375,133.55210876464844
12978,0.5205782055854797,0.0,-4281.625,133.55210876464844
13013,0.09201880544424057,0.0,-4270.00439453125,133.55210876464844
13016,-0.6176550984382629,0.0,-4211.0458984375,130.71681213378906
13017,-0.6448978781700134,0.0,-4206.5146484375,130.71681213378906
13032,0.5205873847007751,0.0,-4156.1728515625,130.71681213378906
13035,0.5205873847007751,0.0,-4100.794921875,130.71681213378906
13037,0.520587682723999,0.0,-4050.454345703125,130.71681213378906
13038,0.5205873847007751,0.0,-4045.420166015625,130.71681213378906
13040,-0.8538084626197815,0.0,-3987.609375,130.71681213378906
13042,-0.8538088202476501,0.0,-3953.82861328125,130.71681213378906
13043,-0.8538088202476501,0.0,-3920.066162109375,130.71681213378906
13044,-0.8538079857826233,0.0,-3920.066162109375,130.71681213378906
13045,-0.23562327027320862,0.0,-3863.153076171875,130.71681213378906
13047,-0.23562300205230713,0.0,-3800.11669921875,130.71681213378906
13049,-0.23562300205230713,0.0,-3737.08447265625,130.71681213378906
13052,-0.23562300205230713,0.0,-3674.052978515625,133.09561157226562
13054,-0.8538088202476501,0.0,-3628.98291015625,133.09561157226562
13056,-0.23562300205230713,0.0,-3579.48291015625,133.09561157226562
13058,-0.23562300205230713,0.0,-3516.451904296875,133.09561157226562
13060,-0.23562300205230713,0.0,-3453.42041015625,133.09561157226562
13062,-0.23562300205230713,0.0,-3390.390380859375,133.09561157226562
13064,-0.23562300205230713,0.0,-3327.3515625,133.09561157226562
13066,-0.23562300205230713,0.0,-3264.3203125,133.09561157226562
13069,-0.23562300205230713,0.0,-3201.2890625,133.09561157226562
13071,-0.23562300205230713,0.0,-3138.258056640625,133.09561157226562
13074,-0.23562300205230713,0.0,-3075.226806640625,133.09561157226562
13076,-0.23562300205230713,0.0,-3012.195556640625,130.28334045410156
13078,-0.23562300205230713,0.0,-2949.16455078125,130.28334045410156
13083,-0.23562300205230713,0.0,-2886.13330078125,130.28334045410156
13086,-0.23562300205230713,0.0,-2823.10205078125,130.28334045410156
13089,-0.23562300205230713,0.0,-2760.07177734375,130.28334045410156
13092,-0.23562300205230713,0.0,-2697.0400390625,130.28334045410156
13095,-0.23562300205230713,0.0,-2634.00927734375,130.28334045410156
13099,-0.23562300205230713,0.0,-2570.97802734375,130.28334045410156
13104,-0.23562300205230713,0.0,-2507.94677734375,130.28334045410156
13109,-0.23562300205230713,0.0,-2444.915283203125,130.28334045410156
13114,-0.23562300205230713,0.0,-2381.8837890625,130.28334045410156
13119,0.5205873847007751,0.0,-2326.11328125,130.28334045410156
13124,0.5205873847007751,0.0,-2270.7373046875,130.28334045410156
13129,-0.23562300205230713,0.0,-2207.556640625,130.28334045410156
13134,-0.23562300205230713,0.0,-2144.526611328125,130.28334045410156
13139,-0.23562300205230713,0.0,-2081.4931640625,130.28334045410156
13144,-0.23562300205230713,0.0,-2018.4202880859375,130.28334045410156
13149,-0.23562300205230713,0.0,-1955.389404296875,130.28334045410156
13156,-0.23562300205230713,0.0,-1892.3546142578125,130.28334045410156
13160,-0.23562300205230713,0.0,-1829.3238525390625,130.28334045410156
13164,-0.23562300205230713,0.0,-1766.292724609375,130.6744384765625
13168,-0.23562300205230713,0.0,-1703.26123046875,130.6744384765625
13175,-0.23562300205230713,0.0,-1640.230712890625,130.6744384765625
13180,-0.23562300205230713,0.0,-1577.199462890625,130.6744384765625
13185,-0.23562300205230713,0.0,-1514.1688232421875,130.6744384765625
13190,-0.23562300205230713,0.0,-1451.134765625,130.6744384765625
13195,-0.23562300205230713,0.0,-1388.104248046875,130.6744384765625
13200,0.5205873847007751,0.0,-1326.727294921875,130.6744384765625
13205,0.5205873847007751,0.0,-1271.3497314453125,130.6744384765625
13210,-0.23562300205230713,0.0,-1213.7369384765625,130.6744384765625
13268,-0.23562300205230713,0.0,-1150.7052001953125,130.6744384765625
13304,0.5205873847007751,0.0,-1102.2894287109375,130.3360595703125
13328,-0.8538084626197815,0.0,-1083.0908203125,130.3360595703125
13381,0.8538084626197815,0.0,-761.79345703125,131.2444305419922
13383,0.8538088202476501,0.0,-795.5674438476562,130.65248107910156
13385,0.8538088202476501,0.0,-829.3311767578125,130.65248107910156
13389,0.23562327027320862,0.0,-884.152587890625,130.28390502929688
13394,0.23562327027320862,0.0,-947.1834716796875,130.28390502929688
13399,0.23562327027320862,0.0,-1010.2136840820312,130.28390502929688
13403,-0.5205870866775513,0.0,-1072.8671875,130.28390502929688
13404,-0.03654952719807625,0.0,-1077.9556884765625,130.75689697265625
13412,-0.23562300205230713,0.0,-1042.163330078125,130.1919708251953
13466,0.8538085222244263,0.0,-1008.77392578125,130.1919708251953
13510,0.5205870866775513,0.0,-955.53759765625,130.1919708251953
13514,0.5205873847007751,0.0,-900.092529296875,130.1919708251953
13518,0.5205873847007751,0.0,-844.6954345703125,130.1919708251953
13522,0.5205873847007751,0.0,-789.3200073242188,130.1919708251953
13531,-0.23562300205230713,0.0,-731.0109252929688,130.1919708251953
13535,-0.23562300205230713,0.0,-667.9798583984375,130.1919708251953
13539,-0.23562300205230713,0.0,-604.94921875,130.1919708251953
13543,-0.23562300205230713,0.0,-541.9185180664062,130.1919708251953
13549,0.5205870866775513,0.0,-479.9066467285156,130.1919708251953
13557,0.5205873847007751,0.0,-424.5209045410156,130.1919708251953
13561,0.5205873847007751,0.0,-369.145263671875,130.1919708251953
13566,0.5205873847007751,0.0,-316.4148864746094,130.1919708251953
13571,0.5205873847007751,0.0,-261.034423828125,130.1919708251953
13578,0.5205873847007751,0.0,-205.658935546875,130.1919708251953
13589,0.5205873847007751,0.0,-150.28341674804688,130.1919708251953
13595,0.5205873847007751,0.0,-94.90782165527344,130.1919708251953
13601,-0.23562300205230713,0.0,-37.29207992553711,130.1919708251953
13608,-0.23562300205230713,0.0,25.739402770996094,130.1919708251953
13613,-0.23562300205230713,0.0,88.77032470703125,130.1919708251953
13619,-0.23562300205230713,0.0,151.80136108398438,130.1919708251953
13625,-0.23562300205230713,0.0,214.8321990966797,130.1919708251953
13634,-0.23562300205230713,0.0,277.8631286621094,130.60191345214844
13639,0.5205870866775513,0.0,339.2483825683594,130.60191345214844
13647,0.5205873847007751,0.0,394.62567138671875,130.60191345214844
13652,-0.23562300205230713,0.0,451.53875732421875,130.60191345214844
13657,-0.23562300205230713,0.0,514.573974609375,130.60191345214844
13663,-0.23562300205230713,0.0,577.6450805664062,130.60191345214844
13668,0.5205873847007751,0.0,638.9695434570312,130.60191345214844
13673,0.5205873847007751,0.0,694.3471069335938,130.60191345214844
13676,-0.23562300205230713,0.0,752.7578125,130.60191345214844
13680,-0.23562300205230713,0.0,815.7889404296875,130.60191345214844
13683,-0.23562300205230713,0.0,878.8196411132812,130.60191345214844
13687,-0.23562300205230713,0.0,941.8501586914062,130.19195556640625
13691,-0.23562300205230713,0.0,1004.8811645507812,130.19195556640625
13694,-0.23562300205230713,0.0,1068.07275390625,130.19195556640625
13761,-0.16335710883140564,0.0,1119.6473388671875,130.19195556640625
13795,0.5205870866775513,0.0,1129.7156982421875,130.19195556640625
13799,0.9718445539474487,0.0,1178.5513916015625,130.19195556640625
13804,0.9718445539474487,0.0,1193.85205078125,130.19195556640625
13833,-0.23562300205230713,0.0,1225.416748046875,130.19195556640625
13837,-0.23562300205230713,0.0,1288.4478759765625,130.19195556640625
13842,-0.23562300205230713,0.0,1347.958251953125,130.19195556640625
13848,-0.23562300205230713,0.0,1410.989990234375,130.8829803466797
13852,-0.23562300205230713,0.0,1474.0206298828125,130.8829803466797
13857,0.5205873847007751,0.0,1534.6934814453125,130.8829803466797
13861,0.9718445539474487,0.0,1579.9010009765625,130.8829803466797
13865,0.9718445539474487,0.0,1595.186279296875,130.25587463378906
13869,0.9718445539474487,0.0,1610.46875,130.25587463378906
13873,0.9718445539474487,0.0,1625.7510986328125,130.25587463378906
13879,0.5205873847007751,0.0,1669.7452392578125,130.25587463378906
13884,0.5205873847007751,0.0,1725.125244140625,130.25587463378906
13889,0.9718445539474487,0.0,1748.4659423828125,130.25587463378906
13895,0.5205873847007751,0.0,1781.52099609375,130.25587463378906
13900,-0.23562300205230713,0.0,1844.702392578125,130.25587463378906
13905,-0.23562300205230713,0.0,1907.7335205078125,130.25587463378906
13911,-0.23562300205230713,0.0,1970.7646484375,130.25587463378906
13916,-0.8538088202476501,0.0,2013.1734619140625,130.25587463378906
13923,-0.8538088202476501,0.0,2046.9373779296875,130.25587463378906
13928,-0.23562300205230713,0.0,2099.098388671875,130.25587463378906
13934,-0.23562300205230713,0.0,2162.1279296875,130.25587463378906
13940,-0.23562300205230713,0.0,2225.159423828125,130.25587463378906
13946,-0.23562300205230713,0.0,2288.19091796875,130.25587463378906
13952,-0.23562300205230713,0.0,2351.222412109375,130.25587463378906
13961,-0.23562300205230713,0.0,2414.252685546875,130.25587463378906
13967,-0.23562300205230713,0.0,2477.2822265625,130.25587463378906
13970,-0.23562400043010712,0.0,2511.663330078125,130.25587463378906
13974,-0.23562300205230713,0.0,2543.875732421875,130.25587463378906
13980,-0.23562300205230713,0.0,2606.90673828125,130.25587463378906
13987,-0.23562300205230713,0.0,2669.93896484375,130.25587463378906
13995,-0.23562300205230713,0.0,2732.97021484375,130.25587463378906
14006,-0.23562300205230713,0.0,2796.0009765625,130.25587463378906
14013,0.5205873847007751,0.0,2853.847900390625,130.25587463378906
14023,0.5205873847007751,0.0,2909.223876953125,130.25587463378906
14030,-0.23562300205230713,0.0,2965.417236328125,130.25587463378906
14038,-0.23562300205230713,0.0,3028.4765625,130.25587463378906
14047,-0.23562300205230713,0.0,3088.42578125,130.25587463378906
14055,0.5205873847007751,0.0,3145.577880859375,130.25587463378906
14063,-0.23562300205230713,0.0,3201.771240234375,130.25587463378906
14076,-0.23562300205230713,0.0,3264.8291015625,130.25587463378906
14200,-0.9718446135520935,0.0,3785.729248046875,130.1919708251953
14294,-0.5205870866775513,0.0,3737.638671875,130.1919708251953
14345,-0.5205873847007751,0.0,3686.40625,130.1919708251953
14349,-0.5205873847007751,0.0,3631.02587890625,130.1919708251953
14350,-0.5205875039100647,0.0,3625.99169921875,130.1919708251953
14353,-0.5205875039100647,0.0,3581.86376953125,132.0592498779297
14355,-0.5205873847007751,0.0,3571.79541015625,132.0592498779297
14357,-0.5205873847007751,0.0,3516.41943359375,132.0592498779297
14359,-0.5205873847007751,0.0,3461.04345703125,132.0592498779297
14363,-0.5205873847007751,0.0,3405.6630859375,130.19195556640625
14365,-0.5205873847007751,0.0,3350.287109375,130.19195556640625
14367,-0.5205873847007751,0.0,3294.9111328125,130.19195556640625
14369,-0.5205873847007751,0.0,3239.53515625,130.19195556640625
14371,-0.5205873847007751,0.0,3184.1591796875,130.19195556640625
14373,-0.5205873847007751,0.0,3128.783203125,130.19195556640625
14375,-0.9718445539474487,0.0,3076.404541015625,130.19195556640625
14377,-0.8538084626197815,0.0,3104.89111328125,130.19195556640625
14379,-0.23562327027320862,0.0,3149.070068359375,130.19195556640625
14381,-0.23562300205230713,0.0,3212.101318359375,130.19195556640625
14384,0.5205873847007751,0.0,3274.7529296875,130.19195556640625
14387,0.5205873847007751,0.0,3330.19482421875,130.19195556640625
14391,0.5205873847007751,0.0,3385.57080078125,130.19195556640625
14394,0.5205873847007751,0.0,3440.94677734375,131.2677459716797
14397,0.5205873847007751,0.0,3496.32275390625,132.0153045654297
14400,-0.23562300205230713,0.0,3556.023681640625,132.0153045654297
14403,-0.23562300205230713,0.0,3619.05517578125,132.0153045654297
14406,0.5205873847007751,0.0,3679.684814453125,132.0153045654297
14410,0.9718445539474487,0.0,3706.67138671875,132.0153045654297
14418,0.5205873847007751,0.0,3739.726318359375,132.0153045654297
14421,0.5205873847007751,0.0,3795.102294921875,132.0153045654297
14426,0.5205873847007751,0.0,3846.919677734375,132.0153045654297
14429,0.5205873847007751,0.0,3902.295654296875,132.0153045654297
14432,0.8538084626197815,0.0,3896.757568359375,132.0153045654297
14434,0.8538088202476501,0.0,3862.9931640625,131.311279296875
14436,0.9718445539474487,0.0,3846.277587890625,130.1919708251953
14438,0.9718445539474487,0.0,3861.5576171875,130.1919708251953
14440,0.9718445539474487,0.0,3876.83935546875,130.1919708251953
14442,0.9718445539474487,0.0,3892.119140625,130.1919708251953
14444,0.9718445539474487,0.0,3907.400390625,130.1919708251953
14446,0.8538088202476501,0.0,3874.342041015625,130.1919708251953
14448,0.23562327027320862,0.0,3819.510986328125,130.1919708251953
14450,0.23562327027320862,0.0,3756.48095703125,130.1919708251953
14453,-0.5205873847007751,0.0,3697.242919921875,130.1919708251953
14458,-0.5205873847007751,0.0,3641.866943359375,130.1919708251953
14462,-0.5205873847007751,0.0,3586.490966796875,130.1919708251953
14463,-0.5205875039100647,0.0,3581.456787109375,130.1919708251953
14469,-0.5205873847007751,0.0,3526.080810546875,130.1919708251953
14473,-0.5205873847007751,0.0,3470.704833984375,130.1919708251953
14477,0.23562300205230713,0.0,3410.97412109375,130.1919708251953
14480,0.23562327027320862,0.0,3347.943115234375,130.1919708251953
14483,0.23562327027320862,0.0,3284.90478515625,130.1919708251953
14486,-0.5205873847007751,0.0,3224.27490234375,130.1919708251953
14491,-0.5205873847007751,0.0,3168.899169921875,131.48497009277344
14494,-0.9718445539474487,0.0,3123.690673828125,131.48497009277344
14497,-0.9718445539474487,0.0,3108.406494140625,130.33734130859375
14500,-0.9718445539474487,0.0,3093.122314453125,130.33734130859375
14503,-0.9718445539474487,0.0,3077.842529296875,130.33734130859375
14505,-0.9718445539474487,0.0,3062.560791015625,130.33734130859375
14508,-0.9718445539474487,0.0,3047.277099609375,130.33734130859375
14510,-0.8538084626197815,0.0,3035.85693359375,130.33734130859375
14512,-0.8538088202476501,0.0,3069.5126953125,130.33734130859375
14515,-0.8538088202476501,0.0,3103.280517578125,130.33734130859375
14518,-0.8538088202476501,0.0,3137.1328125,130.33734130859375
14521,-0.8538088202476501,0.0,3170.897216796875,130.33734130859375
14524,-0.2356233447790146,0.0,3207.144287109375,130.33734130859375
14527,0.9718445539474487,0.0,3261.26904296875,130.33734130859375
14530,0.9718445539474487,0.0,3276.671142578125,130.33734130859375
14533,0.5205873847007751,0.0,3313.371826171875,130.33734130859375
14536,0.5205873847007751,0.0,3368.747802734375,130.33734130859375
14539,0.5205873847007751,0.0,3424.123779296875,130.33734130859375
14542,0.5205873847007751,0.0,3479.499755859375,132.15548706054688
14545,0.5205873847007751,0.0,3534.8759765625,132.15548706054688
14550,0.5205873847007751,0.0,3590.251953125,132.15548706054688
14555,0.5205873847007751,0.0,3645.62939453125,132.15548706054688
14558,-0.23562300205230713,0.0,3702.542236328125,132.15548706054688
14560,-0.23562300205230713,0.0,3765.578857421875,132.15548706054688
14562,-0.23562300205230713,0.0,3828.60986328125,132.15548706054688
14564,-0.23562300205230713,0.0,3891.641357421875,132.15548706054688
